"poirot  delicately  dipped  his  finger  into  liquid,  and  tasted  it  gingerly. ",NomAnaph,11,13,2,1,0,false,"NN, ,, CC, VBD, RB, ., ABS, ABS",false,false,0,true,false,false,false,0,0,false,"nsubj, cc, conj:and, obj, advmod",false,false
"Five,  we  had,  before  the  war,  when  it  was  kept  as  a  gentleman's  place  should  be. ",NomAnaph,11,21,4,1,1,false,"DT, NN, ,, WRB, VBD, VBN, IN, DT",false,false,0,true,true,false,false,0,2,false,"advmod, nsubj:pass, aux:pass, advcl, obl:as, advcl",false,false
"I  wish  you  could  have  seen  it  then,  sir. ",NomAnaph,7,11,2,0,0,false,"PRP, MD, VB, VBN, RB, ,, NN, .",false,false,0,true,false,false,false,0,0,false,"nsubj, aux, aux, ccomp, obj, advmod, punct, obj",false,false
"A  fair  sight  it  was. ",NomAnaph,4,6,1,1,0,false,"ABS, DT, JJ, NN, VBD, ., ABS, ABS",false,false,0,false,true,false,false,0,0,false,"nsubj, nsubj, punct",false,false
"It  was  Number  Six  of  my  catalogue. ",NomAnaph,1,8,1,0,2,false,"ABS, ABS, ABS, ABS, VBD, NN, CD, IN",false,false,0,false,true,false,false,0,3,false,"nsubj, cop, dep, punct",false,false
"But  I  suppose,  as  the  last  powder  was  taken  two  days  ago,  it  is  not  of  much  importance? ",NomAnaph,15,21,3,2,1,false,"CD, NNS, RB, ,, VBZ, RB, IN, JJ",false,false,1,true,true,true,true,0,2,false,"advcl:as, punct, nsubj, cop, advmod, case, amod, ccomp",false,false
"I  examined  it  closely. ",NomAnaph,3,5,1,0,0,false,"ABS, ABS, PRP, VBD, RB, ., ABS, ABS",false,false,0,true,false,false,false,0,0,false,"nsubj, obj, advmod, punct",false,false
"It  does  not  matter,  said  Poirot,  not  betraying  any  sign  of  disappointment. ",NomAnaph,1,15,3,0,1,false,"ABS, ABS, ABS, ABS, VBZ, RB, VB, ,",false,false,0,false,true,false,false,0,11,false,"nsubj, aux, advmod, ccomp",false,false
"Yes,  sir,  it  was  put  in  her  room  every  evening,  and  she  warmed  it  up  in  the  night...whenever  she  fancied  it. ",NomAnaph,5,27,5,0,2,false,"UH, ,, NN, ,, VBD, VBN, IN, PRP$",false,false,0,false,true,false,false,0,2,false,"discourse, punct, nsubj:pass, punct, nsubj:pass, aux:pass, obl:in, obl:tmod, punct, conj:and, punct",false,false
"Yes,  sir,  it  was  put  in  her  room  every  evening,  and  she  warmed  it  up  in  the  night...whenever  she  fancied  it. ",NomAnaph,17,27,5,1,1,false,",, CC, PRP, VBD, RP, IN, DT, NN",false,false,0,true,true,false,false,0,1,false,"cc, nsubj, conj:and, obj, compound:prt, obl:in, punct, advcl",false,false
"Yes,  sir,  it  was  put  in  her  room  every  evening,  and  she  warmed  it  up  in  the  night...whenever  she  fancied  it. ",NomAnaph,26,27,5,2,0,false,",, WRB, PRP, VBD, ., ABS, ABS, ABS",false,false,0,true,false,false,false,0,0,false,"advmod, nsubj, advcl, obj",false,false
"What  was  it? ",NomAnaph,3,4,1,0,0,false,"ABS, ABS, WP, VBD, ., ABS, ABS, ABS",false,false,0,true,false,false,false,0,0,false,"cop, nsubj, punct",false,false
"Who  took  it  to  her  room? ",NomAnaph,3,7,1,0,1,false,"ABS, ABS, WP, VBD, IN, PRP$, NN, .",false,true,0,true,false,false,false,0,0,false,"nsubj, obj, obl:to, punct",false,false
"Did  you  bring  it  straight  up  from  the  kitchen  then? ",NomAnaph,4,11,1,0,1,false,"ABS, VBD, PRP, VB, RB, RB, IN, DT",false,false,0,true,false,false,false,0,2,false,"aux, nsubj, obj, advmod, advmod, punct",false,false
"No,  sir,  you  see  there's  not  much  room  on  the  gas  stove,  so  Cook  used  to  make  it  early,  before  putting  the  vegetables  on  for  supper. ",NomAnaph,22,32,5,3,1,false,"VB, VBN, TO, VB, RB, ,, IN, VBG",false,false,0,true,true,false,false,0,2,false,"nsubj:xsubj, mark, xcomp, obj, advmod, punct, advcl:before",false,true
"Then  I  used  to  bring  it  up,  and  put  it  on  the  table  by  the  swing  door,  and  take  it  into  her  room  later. ",NomAnaph,6,27,3,0,3,false,"PRP, VBD, TO, VB, RP, ,, CC, VBD",false,false,0,true,true,false,false,0,5,false,"nsubj:xsubj, mark, xcomp, obj, compound:prt",false,true
"Then  I  used  to  bring  it  up,  and  put  it  on  the  table  by  the  swing  door,  and  take  it  into  her  room  later. ",NomAnaph,11,27,3,0,3,false,"RP, ,, CC, VBD, IN, DT, NN, IN",false,true,0,true,true,false,false,0,0,false,"nsubj, cc, conj:and, obj, obl:on, obl:by",false,true
"Then  I  used  to  bring  it  up,  and  put  it  on  the  table  by  the  swing  door,  and  take  it  into  her  room  later. ",NomAnaph,22,27,3,2,1,false,"NN, ,, CC, VB, IN, PRP$, NN, RB",false,true,0,true,false,false,false,0,0,false,"nsubj, cc, conj:and, obj, obl:into, advmod",false,false
"The  swing  door  is  in  the  left  wing,  is  it  not? ",NomAnaph,11,13,2,2,0,false,"JJ, NN, ,, VBZ, RB, ., ABS, ABS",false,false,0,true,false,false,false,0,0,false,"nsubj, cop, case, det, amod, punct, dep, punct",false,false
"And  the  table,  is  it  on  this  side  of  the  door,  or  on  the  farther...servants'  side? ",NomAnaph,6,22,5,1,3,false,"DT, NN, ,, VBZ, IN, DT, NN, IN",false,true,0,true,false,false,false,0,0,false,"cc, nsubj, punct, cop, conj:or, obl:on, cc, obl:on, punct",false,false
"What  time  did  you  bring  it  up  last  night? ",NomAnaph,6,10,1,0,0,false,"NN, VBD, PRP, VB, RP, JJ, NN, .",false,false,1,true,false,true,false,0,0,false,"dep, aux, nsubj, obj, compound:prt, obl:tmod, punct",false,false
"And  when  did  you  take  it  into  Mrs  Inglethorp's  room? ",NomAnaph,6,12,1,0,1,false,"WRB, VBD, PRP, VB, IN, NNP, NNP, POS",false,true,0,true,false,false,false,0,0,false,"cc, advmod, aux, nsubj, obj, obl:into, punct",false,false
"Annie  had  been  growing  redder  and  redder  in  the  face,  and  now  she  blurted  out  unexpectedly:  And  if  there  was  salt  in  it,  sir,  it  wasn't  me. ",NomAnaph,25,33,5,2,0,false,"EX, VBD, NN, IN, ,, NN, ,, PRP",false,false,0,true,true,false,false,0,0,false,"mark, expl, advcl:if, nsubj, obl:in",false,false
"Annie  had  been  growing  redder  and  redder  in  the  face,  and  now  she  blurted  out  unexpectedly:  And  if  there  was  salt  in  it,  sir,  it  wasn't  me. ",NomAnaph,29,33,5,3,0,false,"PRP, ,, NN, ,, VBD, RB, PRP, .",false,false,0,true,true,false,false,0,0,false,"cc, advcl:if, punct, nsubj, punct, nsubj, cop, advmod, conj:and, conj:and",false,false
"What  makes  you  think  there  was  salt  in  it?  asked  Poirot. ",NomAnaph,9,13,2,1,0,false,"EX, VBD, NN, IN, ., VBD, NNP, .",false,false,0,true,true,false,false,0,0,false,"parataxis, expl, ccomp, nsubj, obl:in",false,false
"Seeing  it  on  the  tray,  sir. ",NomAnaph,2,8,2,0,1,false,"ABS, ABS, ABS, VBG, IN, DT, NN, ,",false,true,0,true,false,false,false,0,0,false,"obj, obl:on, punct, dep, punct",false,false
"Coarse  kitchen  salt,  it  looked. ",NomAnaph,5,7,2,1,0,false,"JJ, NN, NN, ,, VBD, ., ABS, ABS",false,false,0,false,true,false,false,0,0,false,"nsubj, punct, nsubj, punct",false,true
"I  never  noticed  it  when  I  took  the  tray  up,  but  when  I  came  to  take  it  into  the  mistress's  room  I  saw  it  at  once,  and  I  suppose  I  ought  to  have  taken  it  down  again,  and  asked  Cook  to  make  some  fresh. ",NomAnaph,4,49,4,0,3,false,"ABS, PRP, RB, VBD, WRB, PRP, VBD, DT",false,false,1,true,true,true,true,15,14,false,"nsubj, advmod, obj, advcl, advcl, punct",false,true
"I  never  noticed  it  when  I  took  the  tray  up,  but  when  I  came  to  take  it  into  the  mistress's  room  I  saw  it  at  once,  and  I  suppose  I  ought  to  have  taken  it  down  again,  and  asked  Cook  to  make  some  fresh. ",NomAnaph,18,49,4,1,2,false,"PRP, VBD, TO, VB, IN, DT, NN, POS",false,true,1,true,true,true,true,34,0,false,"nsubj:xsubj, mark, xcomp, obj, obl:into",false,true
"I  never  noticed  it  when  I  took  the  tray  up,  but  when  I  came  to  take  it  into  the  mistress's  room  I  saw  it  at  once,  and  I  suppose  I  ought  to  have  taken  it  down  again,  and  asked  Cook  to  make  some  fresh. ",NomAnaph,26,49,4,2,1,false,"POS, NN, PRP, VBD, IN, RB, ,, CC",false,true,1,true,true,true,true,34,0,false,"cc, advcl, nsubj, advcl, conj:but, obj, advcl:at, punct, conj:and, punct, conj:and",false,true
"I  never  noticed  it  when  I  took  the  tray  up,  but  when  I  came  to  take  it  into  the  mistress's  room  I  saw  it  at  once,  and  I  suppose  I  ought  to  have  taken  it  down  again,  and  asked  Cook  to  make  some  fresh. ",NomAnaph,38,49,4,2,1,false,"MD, TO, VB, VBN, RP, RB, ,, CC",false,false,1,true,true,true,true,44,0,false,"nsubj:xsubj, mark, aux, xcomp, obj, compound:prt, advmod",false,false
"So  I  dusted  it  off  with  my  apron,  and  took  it  in. ",NomAnaph,4,14,2,0,1,false,"ABS, RB, PRP, VBD, RP, IN, PRP$, NN",false,false,0,true,true,false,false,0,1,false,"advmod, nsubj, obj, compound:prt, obl:with, punct, conj:and, punct",false,true
"So  I  dusted  it  off  with  my  apron,  and  took  it  in. ",NomAnaph,12,14,2,1,0,false,"NN, ,, CC, VBD, IN, ., ABS, ABS",false,true,0,true,false,false,false,0,0,false,"nsubj, cc, conj:and, obj, compound:prt",false,false
"I  awaited  his  next  question  with  impatience,  but  it  disappointed  me. ",NomAnaph,10,13,2,1,0,false,"IN, NN, ,, CC, VBD, PRP, ., ABS",false,false,0,true,true,false,false,0,0,false,"cc, nsubj, conj:but, obj",false,false
"Yes,  sir;  it  always  was. ",NomAnaph,5,8,3,0,0,false,"UH, ,, NN, :, RB, VBD, ., ABS",false,false,0,false,true,false,false,0,0,false,"nsubj, advmod, parataxis",false,false
"It  had  never  been  opened. ",NomAnaph,1,6,1,0,0,false,"ABS, ABS, ABS, ABS, VBD, RB, VBN, VBN",false,false,0,false,true,false,false,0,0,false,"nsubj:pass, aux, advmod, aux:pass, punct",false,false
"I  couldn't  rightly  say,  sir;  it  was  shut  but  I  couldn't  say  whether  it  was  bolted  or  not. ",NomAnaph,9,23,3,0,0,false,"VB, ,, NN, :, VBD, VBN, CC, PRP",false,false,0,true,true,false,false,0,7,false,"nsubj:pass, aux:pass, parataxis, conj:but",false,false
"I  couldn't  rightly  say,  sir;  it  was  shut  but  I  couldn't  say  whether  it  was  bolted  or  not. ",NomAnaph,18,23,3,0,0,false,"MD, RB, VB, IN, VBD, VBN, CC, RB",false,false,0,true,true,false,false,0,0,false,"mark, nsubj:pass, aux:pass, ccomp, cc, advmod",false,false
"She  usually  did  lock  it  at  night. ",NomAnaph,5,8,1,0,0,false,"PRP, RB, VBD, VB, IN, NN, ., ABS",false,true,0,true,false,false,false,0,0,false,"nsubj, advmod, aux, obj, obl:at, punct",false,false
"Yes,  sir,  and  I  would  have  taken  it  out  with  a  piece  of  blotting-paper  and  a  hot  iron. ",NomAnaph,10,23,4,0,3,false,"PRP, MD, VB, VBN, RP, IN, DT, NN",false,false,1,true,false,true,true,0,1,false,"cc, nsubj, aux, aux, conj:and, obj, compound:prt, obl:with, obl:with",false,false
"That  salt  on  the  tray,  what  else  could  it  have  been? ",NomAnaph,10,13,2,2,0,false,",, WP, RB, MD, VB, VBN, ., ABS",false,false,0,false,true,false,false,0,0,false,"dep, punct, dep, aux, nsubj, aux, punct",false,false
"It  might  have  been  salt,  replied  Poirot  placidly. ",NomAnaph,1,10,2,0,0,false,"ABS, ABS, ABS, ABS, MD, VB, VBN, NN",false,false,0,false,true,false,false,0,0,false,"nsubj, aux, aux, cop, punct, acl, punct",false,false
"It  is  not  the  key,  but  it  will  open  it  at  a  pinch. ",NomAnaph,1,15,2,0,2,false,"ABS, ABS, ABS, ABS, VBZ, RB, DT, NN",false,false,0,false,true,false,false,0,10,false,"nsubj, cop, advmod, det, punct, conj:but, punct",false,false
"It  is  not  the  key,  but  it  will  open  it  at  a  pinch. ",NomAnaph,8,15,2,1,1,false,"DT, NN, ,, CC, MD, VB, PRP, IN",false,false,0,true,true,false,false,0,3,false,"cc, nsubj, aux, conj:but, obj, obl:at",false,false
"It  is  not  the  key,  but  it  will  open  it  at  a  pinch. ",NomAnaph,11,15,2,1,1,false,"CC, PRP, MD, VB, IN, DT, NN, .",false,true,0,true,false,false,false,0,0,false,"cc, nsubj, aux, conj:but, obj, obl:at",false,false
"It  did  not  yield  much. ",NomAnaph,1,6,1,0,0,false,"ABS, ABS, ABS, ABS, VBD, RB, VB, RB",false,false,0,false,true,false,false,0,0,false,"nsubj, aux, advmod, obj, punct",false,false
"He  pulled  a  crumpled  envelope  out  of  his  pocket,  and  tossed  it  over  to  me. ",NomAnaph,13,17,2,2,0,false,"NN, ,, CC, VBD, IN, IN, PRP, .",false,true,0,true,false,false,false,0,0,false,"nsubj, cc, conj:and, obj, compound:prt, obl:to",false,false
"It  was  rather  a  curious  document. ",NomAnaph,1,7,1,0,1,false,"ABS, ABS, ABS, ABS, VBD, RB, DT, JJ",false,false,1,false,true,true,true,0,0,false,"nsubj, cop, advmod, det, amod, punct",false,false
"A  plain,  dirty  looking  old  envelope  with  a  few  words  scrawled  across  it,  apparently  at  random. ",NomAnaph,14,19,3,2,0,false,"JJ, NNS, VBN, IN, ,, RB, IN, JJ",false,false,1,true,false,true,false,0,2,false,"nsubj, obl:across, punct, obl:at, punct",false,false
"The  following  is  a  facsimile  of  it. ",NomAnaph,7,8,1,2,0,false,"VBZ, DT, NN, IN, ., ABS, ABS, ABS",false,false,0,true,false,false,false,0,0,false,"nsubj, cop, det, nmod:of, punct",false,false
"Yes,  it  is  Mrs  Inglethorp's. ",NomAnaph,3,8,2,0,1,false,"ABS, ABS, UH, ,, VBZ, NNP, NNP, POS",false,false,0,false,true,false,false,0,0,false,"discourse, punct, nsubj, cop, compound, case, punct",false,false
"I  cannot  say...but  it  is  suggestive. ",NomAnaph,7,10,2,0,0,false,"RB, VB, ,, CC, VBZ, JJ, ., ABS",false,false,1,true,true,true,false,0,0,false,"cc, nsubj, cop, conj:but",false,false
"Is  it  a  bargain? ",ClauseAnaph,2,5,1,0,1,false,"ABS, ABS, ABS, VBZ, DT, NN, ., ABS",false,false,0,true,false,false,false,0,0,false,"cop, nsubj, det, punct",false,false
"I  saw  him  put  it  down  there. ",NomAnaph,5,8,1,0,0,false,"PRP, VBD, PRP, VB, RB, RB, ., ABS",false,false,0,true,false,false,false,0,0,false,"nsubj, ccomp, obj, advmod",false,false
"I  suppose  you  are  quite  sure  that  the  latch-key  was  forgotten...that  he  did  not  take  it  after  all? ",NomAnaph,20,23,3,1,0,false,"PRP, VBD, RB, VB, IN, DT, ., ABS",false,true,0,true,false,false,false,0,0,false,"mark, nsubj, aux, advmod, ccomp, obj, obl:after",false,false
"We  always  keep  it  in  the  hall  drawer. ",NomAnaph,4,9,1,0,1,false,"ABS, PRP, RB, VBP, IN, DT, NN, NN",false,true,0,true,false,false,false,0,0,false,"nsubj, advmod, obj, obl:in, punct",false,false
"I'll  go  and  see  if  it's  there  now. ",NomAnaph,7,11,1,0,0,false,"VB, CC, VB, IN, VBZ, RB, RB, .",false,false,0,true,true,false,false,0,0,false,"mark, nsubj, advcl:if, advmod, advmod",false,false
"I  am  certain  that  you  would  find  it. ",NomAnaph,8,9,1,0,0,false,"IN, PRP, MD, VB, ., ABS, ABS, ABS",false,false,0,true,false,false,false,0,0,false,"mark, nsubj, aux, ccomp, obj",false,false
"If  Mr.  Inglethorp  did  take  it,  he  has  had  ample  time  to  replace  it  by  now. ",NomAnaph,6,18,2,1,1,false,"NNP, NNP, VBD, VB, ,, PRP, VBZ, VBN",false,false,1,true,true,true,true,12,9,false,"mark, nsubj, aux, advcl:if, obj",false,false
"If  Mr.  Inglethorp  did  take  it,  he  has  had  ample  time  to  replace  it  by  now. ",NomAnaph,15,18,2,2,0,false,"JJ, NN, TO, VB, IN, RB, ., ABS",false,true,0,true,false,false,false,0,0,false,"mark, ccomp, obj, advcl:by",false,false
"If  anyone  had  chanced  to  look  this  morning  before  his  return,  and  seen  it  there,  it  would  have  been  a  valuable  point  in  his  favour. ",NomAnaph,15,28,3,2,2,false,"NN, ,, CC, VBN, RB, ,, PRP, MD",false,false,1,true,true,true,true,0,9,false,"nsubj, cc, conj:and, advcl:if, obj, advmod",false,false
"If  anyone  had  chanced  to  look  this  morning  before  his  return,  and  seen  it  there,  it  would  have  been  a  valuable  point  in  his  favour. ",NomAnaph,18,28,3,2,2,false,"VBN, PRP, RB, ,, MD, VB, VBN, DT",false,false,1,true,true,true,true,0,6,false,"advcl:if, advcl:if, punct, nsubj, aux, aux, cop, det, amod, nmod:in, punct",false,false
"The  reaction  after  a  shock  is  always  trying,  and  I  think  we  were  all  suffering  from  it. ",NomAnaph,18,19,2,3,0,false,"VBD, DT, VBG, IN, ., ABS, ABS, ABS",false,false,0,true,false,false,false,0,0,false,"nsubj, aux, dep, ccomp, obl:from",false,false
"Surely  he  could  not  be  unaware  of  the  fact,  conceal  it  as  we  would. ",NomAnaph,12,16,2,1,0,false,"DT, NN, ,, VB, IN, PRP, MD, .",false,true,0,true,false,false,false,0,0,false,"dep, obj, advcl:as",false,false
"It  will  revive  you. ",NomAnaph,1,5,1,0,0,false,"ABS, ABS, ABS, ABS, MD, VB, PRP, .",false,false,0,false,true,false,false,0,0,false,"nsubj, aux, obj, punct",false,false
"It  is  unparalleled  for  the  mal  de  tete. ",NomAnaph,1,9,1,0,1,false,"ABS, ABS, ABS, ABS, VBZ, JJ, IN, DT",false,false,1,false,true,true,false,0,2,false,"nsubj, cop, obl:for, punct",false,false
"You  abandon  it  in  the  war-time,  eh? ",NomAnaph,3,11,3,0,1,false,"ABS, ABS, PRP, VBP, IN, DT, NN, HYPH",false,true,0,true,false,false,false,0,0,false,"nsubj, obj, obl:in, punct, discourse, punct",false,false
"No,  I  never  take  it  in  coffee. ",NomAnaph,6,9,2,0,0,false,",, PRP, RB, VBP, IN, NN, ., ABS",false,true,0,true,false,false,false,0,0,false,"discourse, punct, nsubj, advmod, obj, obl:in, punct",false,false
"It  puzzled  me,  for  I  saw  no  occasion  for  it. ",NomAnaph,1,12,2,0,1,false,"ABS, ABS, ABS, ABS, VBD, PRP, ,, IN",false,false,0,false,true,false,false,0,3,false,"nsubj, obj, punct, advcl:for, punct",false,true
"It  puzzled  me,  for  I  saw  no  occasion  for  it. ",NomAnaph,11,12,2,1,0,false,"VBD, DT, NN, IN, ., ABS, ABS, ABS",false,false,0,true,false,false,false,0,0,false,"det, obj, nmod:for",false,false
"Can  you  give  us  no  help  in  solving  it,  monsieur? ",NomAnaph,9,12,2,1,0,false,"DT, NN, IN, VBG, ,, FW, ., ABS",false,false,0,true,false,false,false,0,0,false,"case, acl:in, obj",false,false
"I  did,  but  it  contains  no  information. ",NomAnaph,5,9,2,0,1,false,"PRP, VBD, ,, CC, VBZ, DT, NN, .",false,false,0,true,true,false,false,0,0,false,"cc, nsubj, conj:but, obj",false,false
"It  is  merely  a  note  asking  me  to  call  upon  her  this  morning,  as  she  wanted  my  advice  on  a  matter  of  great  importance. ",NomAnaph,1,26,2,0,4,false,"ABS, ABS, ABS, ABS, VBZ, RB, DT, NN",false,false,1,false,true,true,true,7,8,false,"nsubj, cop, advmod, det, acl, punct, advcl:as, punct",false,false
"It  was,  to  my  mind,  a  very  fair  and  equitable  distribution. ",ClauseAnaph,1,14,3,0,2,false,"ABS, ABS, ABS, ABS, VBD, ,, IN, PRP$",false,false,2,false,true,true,true,0,2,false,"nsubj, cop, punct, obl:to, punct, det, amod, amod, punct",false,false
"Where  is  it  now? ",NomAnaph,3,5,1,0,0,false,"ABS, ABS, WRB, VBZ, RB, ., ABS, ABS",false,false,0,true,false,false,false,0,0,false,"advmod, nsubj, advmod, punct",false,false
"He  took  out  the  charred  fragment  we  had  found  in  the  grate  in  Mrs  Inglethorp's  room,  and  handed  it  to  the  lawyer  with  a  brief  explanation  of  when  and  where  he  had  found  it. ",NomAnaph,21,37,2,3,2,false,"NN, ,, CC, VBD, IN, DT, NN, IN",false,true,1,true,true,true,true,0,0,false,"nsubj, cc, conj:and, obj, obl:to, obl:with",false,false
"He  took  out  the  charred  fragment  we  had  found  in  the  grate  in  Mrs  Inglethorp's  room,  and  handed  it  to  the  lawyer  with  a  brief  explanation  of  when  and  where  he  had  found  it. ",NomAnaph,36,37,2,5,0,false,"WRB, PRP, VBD, VBN, ., ABS, ABS, ABS",false,false,0,true,false,false,false,0,0,false,"obl:of, nsubj, aux, acl:relcl, obj",false,false
"He  took  out  the  charred  fragment  we  had  found  in  the  grate  in  Mrs  Inglethorp's  room,  and  handed  it  to  the  lawyer  with  a  brief  explanation  of  when  and  where  he  had  found  it. ",NomAnaph,21,37,2,3,2,false,"NN, ,, CC, VBD, IN, DT, NN, IN",false,true,1,true,true,true,true,0,0,false,"nsubj, cc, conj:and, obj, obl:to, obl:with",false,false
"He  took  out  the  charred  fragment  we  had  found  in  the  grate  in  Mrs  Inglethorp's  room,  and  handed  it  to  the  lawyer  with  a  brief  explanation  of  when  and  where  he  had  found  it. ",NomAnaph,36,37,2,5,0,false,"WRB, PRP, VBD, VBN, ., ABS, ABS, ABS",false,false,0,true,false,false,false,0,0,false,"obl:of, nsubj, aux, acl:relcl, obj",false,false
"In  fact  I  am  almost  certain  that  it  was  made  no  earlier  than  yesterday  afternoon. ",NomAnaph,8,16,1,0,1,false,"VBP, RB, JJ, IN, VBD, VBN, DT, JJR",false,false,1,true,true,true,false,0,4,false,"mark, nsubj:pass, aux:pass, ccomp, xcomp",false,false
"If  you  will  allow  me  to  send  for  your  gardener,  I  will  prove  it  to  you. ",ClauseAnaph,15,18,2,1,0,false,",, PRP, MD, VB, IN, PRP, ., ABS",false,true,0,true,false,false,false,0,0,false,"advcl:if, punct, nsubj, aux, obj, obl:to, punct",false,false
"Dorcas  answered  it  in  due  course. ",NomAnaph,3,7,1,0,1,false,"ABS, ABS, NNP, VBD, IN, JJ, NN, .",false,true,1,true,false,true,true,0,0,false,"nsubj, obj, obl:in, punct",false,false
"Manning  came  slowly  and  hesitatingly  through  the  French  window,  and  stood  as  near  it  as  he  could. ",NomAnaph,15,19,2,1,0,false,"CC, VBD, IN, IN, IN, PRP, MD, .",false,true,0,true,false,false,false,0,0,false,"nsubj, cc, conj:and, obl:near, advcl:as",false,false
"He  held  his  cap  in  his  hands,  twisting  it  very  carefully  round  and  round. ",NomAnaph,10,16,2,2,0,false,"PRP$, NNS, ,, VBG, RB, RB, RB, CC",false,false,0,true,false,false,false,0,0,false,"dep, obj, advmod, advmod, advmod",false,false
"She  just  told  Willum  to  go  on  his  bicycle  down  to  the  village,  and  bring  back  a  form  of  will,  or  such-like...I  don't  know  what  exactly...she  wrote  it  down  for  him. ",ClauseAnaph,37,41,6,4,0,false,"RB, :, PRP, VBD, RP, IN, PRP, .",false,false,0,true,false,false,false,0,1,false,"obj, punct, nsubj, ccomp, obj, compound:prt, obl:for",false,false
"What  did  she  do  with  it  afterwards? ",NomAnaph,6,8,1,0,0,false,"VBD, PRP, VB, IN, RB, ., ABS, ABS",false,false,0,true,false,false,false,0,0,false,"obj, aux, nsubj, obl:with, advmod, punct",false,false
"Well,  sir,  she  slipped  it  into  a  long  envelope,  and  put  it  inside  a  sort  of  purple  box  that  was  standing  on  the  desk. ",NomAnaph,7,28,4,0,4,false,"NN, ,, PRP, VBD, IN, DT, JJ, NN",false,true,2,true,true,true,true,0,0,false,"discourse, punct, nsubj, punct, nsubj, obj, obl:into, punct, conj:and, punct",false,true
"Well,  sir,  she  slipped  it  into  a  long  envelope,  and  put  it  inside  a  sort  of  purple  box  that  was  standing  on  the  desk. ",NomAnaph,15,28,4,1,3,false,"NN, ,, CC, VBD, IN, DT, NN, IN",false,true,1,true,true,true,true,0,0,false,"nsubj, cc, conj:and, obj, obl:inside",false,false
"Mr.  Wells  cleared  his  throat  and  remarked  drily:  Are  you  so  sure  it  is  a  coincidence,  Cavendish? ",ClauseAnaph,14,20,3,2,1,false,"VBP, PRP, RB, JJ, VBZ, DT, NN, ,",false,false,0,true,true,false,false,0,0,false,"nsubj, cop, det, ccomp, punct, appos",false,false
"John,  I  think,  would  have  pressed  his  questions  further,  but  at  that  moment  the  loud  purr  of  a  motor  was  audible,  and  we  all  turned  to  the  window  as  it  swept  past. ",NomAnaph,34,37,5,5,0,false,"IN, DT, NN, IN, VBD, NN, ., ABS",false,false,0,true,true,false,false,0,0,false,"mark, nsubj, advcl:as, obj",false,false
"How  soon,  and  how  contemptuously,  I  had  dismissed  it  from  my  mind. ",NomAnaph,11,15,3,0,1,false,",, PRP, VBD, VBN, IN, PRP$, NN, .",false,true,0,true,false,false,false,0,0,false,"advmod, punct, nsubj, aux, obj, obl:from, punct",false,false
"Now  he's  done  it. ",ClauseAnaph,5,6,1,0,0,false,"RB, PRP, VBZ, VBN, ., ABS, ABS, ABS",false,false,0,true,false,false,false,0,0,false,"advmod, nsubj:pass, aux:pass, obj, punct",false,false
"Find  out  how  he  did  it. ",ClauseAnaph,6,7,1,0,0,false,"RP, WRB, PRP, VBD, ., ABS, ABS, ABS",false,false,0,true,false,false,false,0,0,false,"advmod, nsubj, ccomp, obj",false,false
"Don't  think  she  ever  realized  it,  though,  or  felt  the  lack  of  it.  ",ClauseAnaph,7,17,3,0,1,false,"VB, PRP, RB, VBD, ,, RB, ,, CC",false,false,0,true,true,false,false,0,7,false,"nsubj, advmod, ccomp, obj, punct, advmod, punct, conj:or",false,true
"Don't  think  she  ever  realized  it,  though,  or  felt  the  lack  of  it.  ",ClauseAnaph,16,17,3,1,0,false,"VBD, DT, NN, IN, ., ABS, ABS, ABS",false,false,0,true,false,false,false,0,0,false,"det, obj, nmod:of",false,false
"Taking  the  keys  from  Poirot,  John  unlocked  it,  and  we  all  passed  in. ",NomAnaph,9,16,3,1,0,false,"NNP, ,, NNP, VBD, ,, CC, PRP, DT",false,false,0,true,true,false,false,0,0,false,"advcl, punct, nsubj, obj, punct, conj:and, punct",false,false
"I  locked  it,  out  of  precaution,  this  morning. ",NomAnaph,3,11,3,0,1,false,"ABS, ABS, PRP, VBD, ,, IN, IN, NN",false,false,0,true,false,false,false,0,1,false,"nsubj, obj, punct, obl:out_of, punct, obl:tmod, punct",false,false
"But  it's  not  locked  now. ",NomAnaph,2,7,1,0,0,false,"ABS, ABS, ABS, CC, VBZ, RB, VBN, RB",false,false,0,false,true,false,false,0,0,false,"cc, nsubj:pass, aux:pass, advmod, advmod, punct",false,false
"But  who  forced  it? ",NomAnaph,4,5,1,0,0,false,"ABS, CC, WP, VBD, ., ABS, ABS, ABS",false,false,0,true,false,false,false,0,0,false,"cc, nsubj, obj, punct",false,false
"As  to  the  door  being  locked,  it  is  a  very  ordinary  lock. ",NomAnaph,8,14,2,1,1,false,"NN, VBG, VBN, ,, VBZ, DT, RB, JJ",false,false,1,true,true,true,true,0,0,false,"advcl:to, punct, nsubj, cop, det, amod, punct",false,false
"Probably  any  other  of  the  doorkeys  in  this  passage  would  fit  it. ",NomAnaph,12,13,1,3,0,false,"DT, NN, MD, VB, ., ABS, ABS, ABS",false,false,0,true,false,false,false,0,0,false,"advmod, nsubj, aux, obj, punct",false,false
"It  was  vital  to  him  that  it  should  be  destroyed  before  it  was  discovered  and  its  significance  appreciated. ",NomAnaph,1,19,1,0,1,false,"ABS, ABS, ABS, ABS, VBD, JJ, IN, PRP",false,false,1,false,true,true,false,0,2,false,"nsubj, cop, obl:to, ccomp, punct",false,false
